Portal ID,Name Provided,THE Name,Country,Clinical applicable?,EDITED?,PPP / FX rate used 2013,Reason Not Ranked,Previous rank,RANK LABEL 2015–16 H,OVERALL SCORE 2015-16,TEACHING 2015-16,RESEARCH 2015-16,CITATIONS 2015-16,INDUSTRY 2015-16,INTERNAT 2015-16,Teaching Rank,Research Rank,Citations Rank,Industry Income Rank,International Outlook Rank,T3,IMPUTED T3?,T4,IMPUTED T4?,T1,IMPUTED T1?,T5,IMPUTED T5?,T2,IMPUTED T2?,R3,IMPUTED R3?,R2,IMPUTED R2?,R1,IMPUTED R1?,C1,IMPUTED C1?,E1,IMPUTED E1?,I2,IMPUTED I2?,I3,IMPUTED I3?,I1,IMPUTED I1?,Number of papers,Number of internat papers,FWCI citation score,FWCI citation score (country-norm),:clinical:academicStaff:international,EDITED?,:clinical:academicStaff:total,EDITED?,:clinical:academicStaff:women,EDITED?,:clinical:doctoralNewStudentIntake:total,EDITED?,:clinical:doctoratesAwarded:total,EDITED?, :clinical:institutionalIncome:total ,EDITED?,:clinical:masterDegreesAwarded:total,EDITED?,:clinical:masterNewStudentIntake:international,EDITED?,:clinical:masterNewStudentIntake:total,EDITED?,:clinical:masterNewStudentIntake:women,EDITED?, :clinical:researchIncome:industryAndCommerce ,EDITED?, :clinical:researchIncome:total ,EDITED?,:clinical:researchStaff:total,EDITED?,:clinical:students:international,EDITED?,:clinical:students:total,EDITED?,:clinical:students:women,EDITED?,:clinical:undergraduateDegreesAwarded:total,EDITED?,:clinical:undergraduateNewStudentIntake:international,EDITED?,:clinical:undergraduateNewStudentIntake:total,EDITED?,:clinical:undergraduateNewStudentIntake:women,EDITED?,SSR,Doc : ug,Doc : staff,Institutional Income per staff (provided currency),Institutional Income per staff PPP'd,Research Income per staff (provided currency),Research Income per staff (PPP'd),Industry Income per staff,Industry Income per staff (PPP'd),Internat Staff,Internat Students,Female students
i-55285673,KoÃ§ University,Koç University,Turkey,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,258,105,9.76,28.62,2,,36,,32,,0,,0,Edited,129262000,,1,,0,,3,,3,,7446000,,8617000,,3,,0,Edited,231,,174,,22,,0,,72,,47,,6.416666667,#DIV/0!,#DIV/0!,3590611.111,#REF!,239361.1111,#REF!,206833.3333,#REF!,0.055555556,0,0.753246753
i-51548481,Konkuk University,Konkuk University,Korea Republic of,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2458,395,20.56,25.48,4,,232,,44,,27,,14,,0,Edited,77,,1,,112,,36,,657883546,,7652253041,,0,Edited,4,,1014,,353,,147,,0,,126,,33,,4.370689655,10.5,16.57142857,0,#REF!,32983849.31,#REF!,2835704.94,#REF!,0.017241379,0.003944773,0.348126233
i-77358701,Korea Advanced Institute of Science and Technology (KAIST),Korea Advanced Institute of Science and Technology (KAIST),Korea Republic of,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,21,,3,,13.33,,15,,22068512962,,0,,0,,11.33,,7.33,,1711847681,,14373521872,,17.5,,0,,82,,17.67,,0,,0,,0,,0,,3.904761905,0,1.4,1050881570,#REF!,684453422.5,#REF!,81516556.24,#REF!,0.047619048,0,0.215487805
i-57813432,Korea University,Korea University,Korea Republic of,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5422,1147,23.95,31.26,12,,517,,0,,270,,387,,0,Edited,0,,0,,0,,0,,39940672461,,85807587803,,16,,411,,3046,,0,,476,,0,,575,,0,,5.891682785,1.22997416,1.335917313,0,#REF!,165972123.4,#REF!,77254685.61,#REF!,0.023210832,0.134931057,0
i-95638331,Kremenchuk Mykhailo Ostrohradskyi National University,Ostrogradsky National University of Kremenchuk,Ukraine,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-64030373,KTH Royal Institute of Technology,KTH Royal Institute of Technology,Sweden,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-45287153,Kumamoto University,Kumamoto University,Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2394,393,30,52,4.45,,499.85,,82.9,,84,,31,,26221580618,,44,,3,,42,,24,,1748843143,,3184353935,,21.43,,68,,1753,,799,,249,,0,,271,,141,,3.507052116,8.032258065,16.12419355,52458898.91,#REF!,6370619.056,#REF!,3498735.907,#REF!,0.008902671,0.038790645,0.455790074
i-54819743,Kunitachi College of Music,Kunitachi College of Music,Japan,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-31969691,Kyiv National Economic University named after Vadym Hetman,Kyiv National Economic University,Ukraine,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-78989141,Kyoto University,Kyoto University,Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7119,1475,41.33,70.39,0,Edited,737,,0,,0,,154,,0,Edited,105,,0,,114,,0,,5865333755,,15470752940,,113,,0,Edited,2084,,0,,236,,0,,264,,0,,2.827679783,1.532467532,4.785714286,0,#REF!,20991523.66,#REF!,7958390.441,#REF!,0,0,0
i-60686321,Kyung Hee University,Kyung Hee University,Korea Republic of,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4720,931,26.42,35.53,13,,204.38,,0,,165,,145,,0,Edited,0,,0,,0,,0,,55630000000,,83170000000,,22,,36,,3078,,0,,304,,18,,285,,0,,15.06018201,2.096551724,1.409517241,0,#REF!,406938056.6,#REF!,272189059.6,#REF!,0.063607007,0.011695906,0
i-61246677,Kyungpook National University,Kyungpook National University,Korea Republic of,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2992,570,26.42,35.53,0,Edited,341.1,,74.5,,115.7,,102,,81100013913,,362,,7,,495.5,,252.4,,1436392176,,22598264235,,38.5,,30.4,,2386.1,,1312.9,,225,,1.3,,257.1,,160.4,,6.995309293,2.205882353,3.344117647,237760228.4,#REF!,66251141.12,#REF!,4211058.857,#REF!,0,0.012740455,0.550228406
i-00810401,Kyushu Institute of Technology,Kyushu Institute of Technology,Japan,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-82008222,Kyushu University,Kyushu University,Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5172,860,33.22,57.7,15,,916,,144,,227,,169,,67800000000,,104,,10,,124,,57,,6090000000,,15300000000,,212,,108,,3108,,1271,,394,,2,,404,,175,,3.3930131,2.331360947,5.420118343,74017467.25,#REF!,16703056.77,#REF!,6648471.616,#REF!,0.016375546,0.034749035,0.408944659
i-29458421,L.N. Gumilyov Eurasian National University,L.N. Gumilyov Eurasian National University,Kazakhstan,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-05999552,La Trobe University,La Trobe University,Australia,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2067,605,65.61,53.96,73,,215,,138,,24,,34,,179393975,,0,,0,,0,,0,,4811252,,20420398,,27,,1082,,5050,,3988,,1347,,292,,1453,,1150,,23.48837209,39.61764706,6.323529412,834390.5814,#REF!,94978.59535,#REF!,22377.91628,#REF!,0.339534884,0.214257426,0.78970297
i-62090171,Lahore University of Management Sciences (LUMS),Lahore University of Management Sciences (LUMS),Pakistan,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-49618222,Lancaster University,Lancaster University,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,929,350,78.14,68.39,1.43,,56.95,,38.53,,8.47,,3,,0,,25,,4.15,,17.19,,9.72,,0,,440000,,2.99,,55.51,,234.67,,134.8,,49.85,,15,,56.7,,34.35,,4.120632133,16.61666667,18.98333333,0,#REF!,7726.075505,#REF!,0,#REF!,0.025109745,0.236544935,0.574423659
i-14911573,Lappeenranta University of Technology,Lappeenranta University of Technology,Finland,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-88047031,Latin American University of Science and Technology (ULACIT),Latin American University of Science and Technology (ULACIT),Costa Rica,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,42,,19,,0,,0,,180000000,,9,,0,,15,,7,,0,,0,,2,,23,,461,,240,,55,,5,,97,,50,,10.97619048,#DIV/0!,#DIV/0!,4285714.286,#REF!,0,#REF!,0,#REF!,0.047619048,0.04989154,0.520607375
i-25084382,Laval University,Laval University,Canada,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4691,1978,81.14,75.05,0,Edited,532,,0,,504,,494,,0,Edited,0,,0,,0,,0,,37838605,,114873820,Edited,157,,0,Edited,6017,,0,,605,,0,,0,,0,,11.31015038,1.224696356,1.076923077,0,#REF!,215928.2331,#REF!,71125.19737,#REF!,0,0,0
i-98879095,Lebanese American University,Lebanese American University,Lebanon,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,,104.2,,49.9,,77,,50,,18022442.74,,0,,0,,0,,0,,0,,267670.99,,0,,124.1,,890.7,,661,,124,,20.4,,157.7,,129.5,,8.547984645,2.48,2.084,172960.1031,#REF!,2568.819482,#REF!,0,#REF!,0.338771593,0.139328618,0.742112945
i-96771323,Leeds Beckett University,Leeds Beckett University,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.82,,265.92,,139.31,,10.17,,8,,0,,136,,24.2,,118.02,,65.95,,230000,,1094000,,0,,189.69,,3006.61,,1709.09,,736.5,,38.01,,889.16,,441.78,,11.30644555,92.0625,33.24,0,#REF!,4114.019254,#REF!,864.921781,#REF!,0.078294224,0.06309099,0.568444195
i-21629742,Leeds College of Art,Leeds College of Art,United Kingdom,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-09841774,Leeds College of Music,Leeds College of Music,United Kingdom,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-16253661,Leeds Trinity University,Leeds Trinity University,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,15.19,,10.24,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,14.04,,333.2,,124.82,,94.36,,7.04,,132.36,,39.12,,21.93548387,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0.192890059,0.042136855,0.374609844
i-16717372,Lehigh University,Lehigh University,United States,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-88075321,Leibniz UniversitÃ_t Hannover,Leibniz University of Hanover,Germany,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,3,,0,,1,,0,Edited,1300000,,10,,2,,35,,22,,0,,251000,,3,,10,,233,,88,,31,,6,,56,,16,,77.66666667,#DIV/0!,#DIV/0!,433333.3333,#REF!,83666.66667,#REF!,0,#REF!,0,0.042918455,0.377682403
i-19118802,Leiden University,Leiden University,Netherlands,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9597,4402,93.63,83.63,30,,297,,111,,73,,135,,133000000,,287,,20,,372,,264,,16500000,,80200000,,285,,227,,2763,,1666,,369,,7,,333,,216,,9.303030303,2.733333333,2.2,447811.4478,#REF!,270033.67,#REF!,55555.55556,#REF!,0.101010101,0.082157076,0.602967789
i-47520791,Lincoln University College,Lincoln University College,Malaysia,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,62,,5,,3,,0,,14655782,,0,,0,,0,,0,,1107977,,3077714,,2,,40,,602,,469,,10,,32,,393,,295,,9.709677419,#DIV/0!,#DIV/0!,236383.5806,#REF!,49640.54839,#REF!,17870.59677,#REF!,0.35483871,0.066445183,0.779069767
i-26359202,"Lingnan University, Hong Kong","Lingnan University, Hong Kong",Hong Kong,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-06995871,LinkÃ¶ping University,Linköping University,Sweden,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3633,1430,83.93,70.26,0,Edited,0,Edited,0,,0,,0,Edited,0,Edited,0,,0,,0,,0,,0,Edited,0,Edited,0,Edited,0,Edited,0,Edited,0,,0,Edited,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-61631603,Liverpool John Moores University,Liverpool John Moores University,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1070,548,57.01,40.73,11.86,,202.62,,99.45,,2.3,,16,,0,,207,,27.76,,126.85,,68.24,,248000,,4807000,,28.68,,534.24,,3548.07,,2206.79,,816,,98.84,,799.04,,477.32,,17.51095647,51,12.66375,0,#REF!,23724.21281,#REF!,1223.966045,#REF!,0.058533215,0.150572001,0.621969127
i-40610262,LMU Munich,LMU Munich,Germany,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11735,5292,80.57,81.49,50,,542,,196,,404,,404,,1181851737,,545,,106,,645,,404,,691299998,,984158720,,169,,809,,4347,,2671,,7,,0,,0,,0,,8.020295203,0.017326733,1.341584158,2180538.26,#REF!,1815790.996,#REF!,1275461.251,#REF!,0.092250923,0.18610536,0.614446745
i-66446082,Lobachevsky State University of Nizhni Novgorod,Lobachevsky State University of Nizhni Novgorod,Russian Federation,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-45512141,Lomonosov Moscow State University,Lomonosov Moscow State University,Russian Federation,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1036,445,19.68,48.97,112,,454,Edited,322,,91,,88,,1104241146,,302,,74,,247,,139,,264892657,,365512263,,0,Edited,465,,1025,,753,,289,,129,,368,,213,,2.257709251,3.284090909,5.159090909,2432249.22,#REF!,805093.0903,#REF!,583464.0022,#REF!,0.246696035,0.453658537,0.734634146
i-68822942,London Business School,London Business School,United Kingdom,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-63247334,London Metropolitan University,London Metropolitan University,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77,,30.73,,14.43,,0.78,,1,,0,,99,,15.34,,34.33,,20.55,,0,,0,,0.6,,444.65,,1356.19,,878.07,,321.5,,41.28,,160.78,,82.8,,44.13244387,321.5,30.73,0,#REF!,0,#REF!,0,#REF!,0.1877644,0.327867039,0.647453528
i-89868061,London School of Economics and Political Science,London School of Economics and Political Science,United Kingdom,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03,,12.95,,7.34,,0,,0,,0,,0,,0,,0,,0,,68000,,714000,,3.03,,0,,0,,0,,0,,0,,0,,0,,0,#DIV/0!,#DIV/0!,0,#REF!,55135.13514,#REF!,5250.965251,#REF!,0.62007722,#DIV/0!,#DIV/0!
i-08572333,London School of Hygiene and Tropical Medicine,London School of Hygiene and Tropical Medicine,United Kingdom,TRUE,,#REF!,No undergraduates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.37,,439.14,,258.01,,14.08,,71,,0,,493,,260.63,,414.04,,281.21,,2478000,,79264000,,0,,489.26,,789.67,,537.87,,0,,0,,0,,0,,1.798219247,0,6.185070423,0,#REF!,180498.2466,#REF!,5642.847384,#REF!,0.374299768,0.619575266,0.681132625
i-95568503,London South Bank University,London South Bank University,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,194.18,,141.73,,2,,7,,0,,106,,20.6,,76.65,,65.83,,0,,716000,,12.07,,883.67,,3548.62,,2979.44,,566,,138.98,,653.34,,539.11,,18.27489958,80.85714286,27.74,0,#REF!,3687.300443,#REF!,0,#REF!,0.118961788,0.249017928,0.839605255
i-89667825,Loughborough University,Loughborough University,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1104,428,74.8,63.67,7.03,,48.77,,12.68,,26.71,,20,,0,,192,,70.7,,132.59,,42.62,,400000,,2133000,,4.32,,190.21,,1126.34,,437.85,,262,,13,,255.43,,83.24,,23.09493541,13.1,2.4385,0,#REF!,43735.90322,#REF!,8201.763379,#REF!,0.144145991,0.168874407,0.388736971
i-48956002,Louisiana State University,Louisiana State University,United States,TRUE,,#REF!,Too many missing datapoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,16,,0,,2,,2,,0,,30,,0,,0,,0,,0,,0,Edited,1,,0,,1407,,0,,140,,0,,0,,0,,87.9375,70,8,0,#REF!,0,#REF!,0,#REF!,0,0,0
